Unnamed: 0,repo_id,username,robot_type,total_episodes,total_frames,fps,camera_keys,num_cameras,video_keys,has_video,total_tasks,tasks,is_sim,is_eval,features,chunks_size,total_chunks,version,creation_date
3253,Aravindh25/trossen_put_orange_dataset_3_1,Aravindh25,trossen_ai_solo,50,12000,30.0,"observation.images.cam_wrist,observation.images.cam_high",2,"observation.images.cam_wrist,observation.images.cam_high",True,1,"{""0"": ""Put the orange in the basket""}",False,False,"action,observation.state,observation.images.cam_wrist,observation.images.cam_high,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-11 19:17:26+00:00
3282,jclinton1/wedgit_stack_single_dual_cam_v3,jclinton1,so100_with_koch,101,28785,30.0,"observation.images.wrist,observation.images.webcam",2,"observation.images.wrist,observation.images.webcam",True,1,"{""0"": ""Stack the yellow wedgit block on the blue one""}",False,False,"action,observation.state,observation.images.wrist,observation.images.webcam,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-12 06:33:54+00:00
3284,sixpigs1/so100_pull_cube_by_tool_error,sixpigs1,so100,160,36374,30.0,"observation.images.above,observation.images.rightfront",2,"observation.images.above,observation.images.rightfront",True,8,"{""0"": ""Pick up the L-shaped tool and pull the purple cube by the tool with position offset when grasping."", ""1"": ""Pick up the L-shaped tool and pull the purple cube by the tool with rotation offset when grasping."", ""2"": ""Pick up the L-shaped tool and pull the purple cube by the tool with gripper error when grasping."", ""3"": ""Pick up the L-shaped tool and pull the purple cube by the tool with position offset when lowering."", ""4"": ""Pick up the L-shaped tool and pull the purple cube by the tool with rotation offset when lowering."", ""5"": ""Pick up the L-shaped tool and pull the purple cube by the tool with position offset when pulling."", ""6"": ""Pick up the L-shaped tool and pull the purple cube by the tool with gripper error when pulling."", ""7"": ""Pick up the L-shaped tool and pull the purple cube by the tool without errors.""}",False,False,"action,observation.state,observation.images.above,observation.images.rightfront,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-12 08:53:45+00:00
3288,sixpigs1/so100_insert_cylinder_error,sixpigs1,so100,120,30061,30.0,"observation.images.above,observation.images.rightfront",2,"observation.images.above,observation.images.rightfront",True,6,"{""0"": ""Pick up the cylinder, upright it, and insert it into the middle hole of the shelf with position offset when grasping."", ""1"": ""Pick up the cylinder, upright it, and insert it into the middle hole of the shelf with gripper error when grasping."", ""2"": ""Pick up the cylinder, upright it, and insert it into the middle hole of the shelf with rotation offset when uprighting."", ""3"": ""Pick up the cylinder, upright it, and insert it into the middle hole of the shelf with position offset when inserting."", ""4"": ""Pick up the cylinder, upright it, and insert it into the middle hole of the shelf with choice error when inserting."", ""5"": ""Pick up the cylinder, upright it, and insert it into the middle hole of the shelf without errors.""}",False,False,"action,observation.state,observation.images.above,observation.images.rightfront,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-12 10:40:53+00:00
3350,lirislab/guess_who_no_cond,lirislab,so100,72,17420,30.0,observation.images.mounted,1,observation.images.mounted,True,1,"{""0"": """"}",False,False,"action,observation.state,observation.images.mounted,timestamp,frame_index,episode_index,index,task_index,grid_position",1000,1,2.1,2025-04-12 20:28:54+00:00
3361,lirislab/guess_who_lighting,lirislab,so100,96,19853,30.0,observation.images.mounted,1,observation.images.mounted,True,1,"{""0"": """"}",False,False,"action,observation.state,observation.images.mounted,timestamp,frame_index,episode_index,index,task_index,grid_position",1000,1,2.1,2025-04-12 21:29:18+00:00
3362,nguyen-v/so100_press_red_button,nguyen-v,so100,33,19028,30.0,"observation.images.back,observation.images.top,observation.images.left,observation.images.right",4,"observation.images.back,observation.images.top,observation.images.left,observation.images.right",True,1,"{""0"": ""Press the red button""}",False,False,"action,observation.state,observation.images.back,observation.images.top,observation.images.left,observation.images.right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-12 22:00:30+00:00
3368,theo-michel/lekiwi_v5,theo-michel,lekiwi,112,30349,30.0,"observation.images.front,observation.images.wrist",2,"observation.images.front,observation.images.wrist",True,1,"{""0"": ""Pick up the can on the ground""}",False,False,"action,observation.state,observation.images.front,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-12 23:29:31+00:00
3373,nguyen-v/so100_bimanual_grab_lemon_put_in_box2,nguyen-v,so100,53,37337,30.0,"observation.images.top,observation.images.left,observation.images.right",3,"observation.images.top,observation.images.left,observation.images.right",True,1,"{""0"": ""Grab the lemon with the black arm, then give it to the green arm, then place the lemon in the cardboard box with the green arm.""}",False,False,"action,observation.state,observation.images.top,observation.images.left,observation.images.right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-13 01:32:38+00:00
3382,nguyen-v/press_red_button_new,nguyen-v,so100,36,13699,30.0,"observation.images.top,observation.images.left,observation.images.right",3,"observation.images.top,observation.images.left,observation.images.right",True,1,"{""0"": ""Press the red button with the black arm""}",False,False,"action,observation.state,observation.images.top,observation.images.left,observation.images.right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-13 02:46:35+00:00
3388,nguyen-v/so100_rotate_red_button,nguyen-v,so100,34,16416,30.0,"observation.images.top,observation.images.left,observation.images.right",3,"observation.images.top,observation.images.left,observation.images.right",True,1,"{""0"": ""Rotate the red button clockwise  with the black arm""}",False,False,"action,observation.state,observation.images.top,observation.images.left,observation.images.right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-13 04:04:05+00:00
3397,roboticshack/sandee-kiwiv10,roboticshack,lekiwi,54,21049,30.0,"observation.images.front,observation.images.wrist",2,"observation.images.front,observation.images.wrist",True,1,"{""0"": ""Pick the can up""}",False,False,"action,observation.state,observation.images.front,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-13 06:54:00+00:00
3410,roboticshack/team10-red-block,roboticshack,so100,57,13620,30.0,"observation.images.top,observation.images.phone",2,"observation.images.top,observation.images.phone",True,1,"{""0"": ""Pick a red lego block and move it to the right.""}",False,False,"action,observation.state,observation.images.top,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-13 11:10:18+00:00
3411,Cidoyi/so100_all_notes_1,Cidoyi,so100,40,11513,30.0,observation.images.keyboard_camera,1,observation.images.keyboard_camera,True,1,"{""0"": ""Play every note""}",False,False,"action,observation.state,observation.images.keyboard_camera,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-13 10:25:26+00:00
3416,roboticshack/team11_pianobot,roboticshack,so100,40,11526,30.0,observation.images.keyboard_camera,1,observation.images.keyboard_camera,True,1,"{""0"": ""Play every note""}",False,False,"action,observation.state,observation.images.keyboard_camera,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-13 12:28:29+00:00
3418,roboticshack/team2-guess_who_so100,roboticshack,so100,96,23114,30.0,observation.images.mounted,1,observation.images.mounted,True,1,"{""0"": """"}",False,False,"action,observation.state,observation.images.mounted,timestamp,frame_index,episode_index,index,task_index,grid_position",1000,1,2.1,2025-04-13 13:06:43+00:00
3419,roboticshack/team2-guess_who_so100_light,roboticshack,so100,96,19853,30.0,observation.images.mounted,1,observation.images.mounted,True,1,"{""0"": """"}",False,False,"action,observation.state,observation.images.mounted,timestamp,frame_index,episode_index,index,task_index,grid_position",1000,1,2.1,2025-04-13 13:10:12+00:00
3421,roboticshack/team2-guess_who_less_ligth,roboticshack,so100,72,17420,30.0,observation.images.mounted,1,observation.images.mounted,True,1,"{""0"": """"}",False,False,"action,observation.state,observation.images.mounted,timestamp,frame_index,episode_index,index,task_index,grid_position",1000,1,2.1,2025-04-13 13:16:56+00:00
3437,ibru/bobo_jetson,ibru,lekiwi,62,38760,30.0,"observation.images.front,observation.images.wrist",2,"observation.images.front,observation.images.wrist",True,2,"{""0"": ""Drive forward pickup the object and put it in the red box and drive back."", ""1"": ""Driver forward""}",False,False,"action,observation.state,observation.images.front,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-15 18:29:44+00:00
3445,zliu157/i3r5,zliu157,koch,80,47680,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a i3r logo and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-14 02:39:38+00:00
3460,danaaubakirova/so100_v2_task_1,danaaubakirova,so100,30,8998,30.0,"observation.images.top,observation.images.wrist",2,"observation.images.top,observation.images.wrist",True,1,"{""0"": ""Pick up the cube and place it in the box.""}",False,False,"action,observation.state,observation.images.top,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-14 13:22:28+00:00
3463,danaaubakirova/so100_v2_task_2,danaaubakirova,so100,30,15155,30.0,"observation.images.top,observation.images.wrist",2,"observation.images.top,observation.images.wrist",True,1,"{""0"": ""Pick up the red cube and place it in the box.""}",False,False,"action,observation.state,observation.images.top,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-14 13:42:50+00:00
3465,danaaubakirova/so100_v2_task_3,danaaubakirova,so100,30,13147,30.0,"observation.images.top,observation.images.wrist",2,"observation.images.top,observation.images.wrist",True,1,"{""0"": ""Pick up the blue cube and place it in the box.""}",False,False,"action,observation.state,observation.images.top,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-14 14:13:06+00:00
3470,danaaubakirova/so100_v2_task_4,danaaubakirova,so100,31,14380,30.0,"observation.images.top,observation.images.wrist",2,"observation.images.top,observation.images.wrist",True,1,"{""0"": ""Put the red cube on top of the blue cube.""}",False,False,"action,observation.state,observation.images.top,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-14 14:39:46+00:00
3506,jiajun001/eraser00_3,jiajun001,so100,60,45888,30.0,"observation.images.side,observation.images.hand,observation.images.front",3,"observation.images.side,observation.images.hand,observation.images.front",True,1,"{""0"": ""\u6293\u53d6\u6a61\u76ae\u653e\u5165\u76d2\u5b50\u4e2d""}",False,False,"action,observation.state,observation.images.side,observation.images.hand,observation.images.front,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-15 02:39:09+00:00
3519,Dongkkka/cable_pick_and_place2,Dongkkka,koch,38,21688,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Put a black charging cable in a black bowl and put a red charging cable in a green bowl""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-15 09:01:59+00:00
3524,Setchii/so100_grab_ball,Setchii,so100,30,13031,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a ball and put it on a goblet.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-04-15 11:11:42+00:00
